league,season,team,game,date,time,result,GF,GA,opponent,xG,xGA,Poss,Formation,"('Performance', 'SoTA')","('Performance', 'GA')","('Performance', 'Saves')","('Performance', 'Save%')","('Performance', 'CS')","('Performance', 'PSxG')","('Performance', 'PSxG+/-')","('Penalty Kicks', 'PKatt')","('Penalty Kicks', 'PKA')","('Penalty Kicks', 'PKsv')","('Penalty Kicks', 'PKm')","('Launched', 'Cmp')","('Launched', 'Att')","('Launched', 'Cmp%')","('Passes', 'Att (GK)')","('Passes', 'Thr')","('Passes', 'Launch%')","('Passes', 'AvgLen')","('Goal Kicks', 'Att')","('Goal Kicks', 'Launch%')","('Goal Kicks', 'AvgLen')","('Crosses', 'Opp')","('Crosses', 'Stp')","('Crosses', 'Stp%')","('Sweeper', '#OPA')","('Sweeper', 'AvgDist')","('Standard', 'Gls')","('Standard', 'Sh')","('Standard', 'SoT')","('Standard', 'SoT%')","('Standard', 'G/Sh')","('Standard', 'G/SoT')","('Standard', 'Dist')","('Standard', 'FK')","('Standard', 'PK')","('Standard', 'PKatt')","('Expected', 'xG')","('Expected', 'npxG')","('Expected', 'npxG/Sh')","('Expected', 'G-xG')","('Expected', 'np:G-xG')","('Total', 'Cmp')","('Total', 'Att')","('Total', 'Cmp%')","('Total', 'TotDist')","('Total', 'PrgDist')","('Short', 'Cmp')","('Short', 'Att')","('Short', 'Cmp%')","('Medium', 'Cmp')","('Medium', 'Att')","('Medium', 'Cmp%')","('Long', 'Cmp')","('Long', 'Att')","('Long', 'Cmp%')","('Ast', '')","('xAG', '')","('xA', '')","('KP', '')","('1/3', '')","('PPA', '')","('CrsPA', '')","('PrgP', '')","('Att', '')","('Pass Types', 'Live')","('Pass Types', 'Dead')","('Pass Types', 'FK')","('Pass Types', 'TB')","('Pass Types', 'Sw')","('Pass Types', 'Crs')","('Pass Types', 'TI')","('Pass Types', 'CK')","('Corner Kicks', 'In')","('Corner Kicks', 'Out')","('Corner Kicks', 'Str')","('Outcomes', 'Cmp')","('Outcomes', 'Off')","('Outcomes', 'Blocks')","('SCA Types', 'SCA')","('SCA Types', 'PassLive')","('SCA Types', 'PassDead')","('SCA Types', 'TO')","('SCA Types', 'Sh')","('SCA Types', 'Fld')","('SCA Types', 'Def')","('GCA Types', 'GCA')","('GCA Types', 'PassLive')","('GCA Types', 'PassDead')","('GCA Types', 'TO')","('GCA Types', 'Sh')","('GCA Types', 'Fld')","('GCA Types', 'Def')","('Tackles', 'Tkl')","('Tackles', 'TklW')","('Tackles', 'Def 3rd')","('Tackles', 'Mid 3rd')","('Tackles', 'Att 3rd')","('Challenges', 'Tkl')","('Challenges', 'Att')","('Challenges', 'Tkl%')","('Challenges', 'Lost')","('Blocks', 'Blocks')","('Blocks', 'Sh')","('Blocks', 'Pass')","('Int', '')","('Tkl+Int', '')","('Clr', '')","('Err', '')","('Poss', '')","('Touches', 'Touches')","('Touches', 'Def Pen')","('Touches', 'Def 3rd')","('Touches', 'Mid 3rd')","('Touches', 'Att 3rd')","('Touches', 'Att Pen')","('Touches', 'Live')","('Take-Ons', 'Att')","('Take-Ons', 'Succ')","('Take-Ons', 'Succ%')","('Take-Ons', 'Tkld')","('Take-Ons', 'Tkld%')","('Carries', 'Carries')","('Carries', 'TotDist')","('Carries', 'PrgDist')","('Carries', 'PrgC')","('Carries', '1/3')","('Carries', 'CPA')","('Carries', 'Mis')","('Carries', 'Dis')","('Receiving', 'Rec')","('Receiving', 'PrgR')","('Performance', 'CrdY')","('Performance', 'CrdR')","('Performance', '2CrdY')","('Performance', 'Fls')","('Performance', 'Fld')","('Performance', 'Off')","('Performance', 'Crs')","('Performance', 'Int')","('Performance', 'TklW')","('Performance', 'PKwon')","('Performance', 'PKcon')","('Performance', 'OG')","('Performance', 'Recov')","('Aerial Duels', 'Won')","('Aerial Duels', 'Lost')","('Aerial Duels', 'Won%')"
,2425,Rapids,2024-03-23 Rapids-Dynamo FC,2024-03-23,19:30:00,L,0,1,Dynamo FC,0.7,0.8,48,4-2-3-1,2,1,1,50.0,0,0.8,-0.2,0,0,0,0,2,11,18.2,17,2,35.3,34.1,6,83.3,56.7,2,0,0.0,2,26.0,0,10,3,30.0,0.0,0.0,16.5,1,0,0,0.7,0.7,0.07,-0.7,-0.7,395,498,79.3,7740,2481,137,158,86.7,208,238,87.4,46,83,55.4,0,0.4,0.6,6,53,11,2,65,498,445,50,12,1,4,22,24,6,3,3,0,395,3,7,19,14,1,2,0,2,0,0,0,0,0,0,0,0,9,4,0,3,6,4,8,50.0,4,8,0,8,9,18,7,0,48,577,25,101,271,214,20,577,17,10,58.8,6,35.3,352,1893,904,17,11,5,15,3,393,65,1,0,0,15,9,3,22,9,4,0,0,0,50,11,10,52.4
,2425,Rapids,2024-03-30 Rapids-LAFC,2024-03-30,14:00:00,W,3,2,LAFC,1.6,1.1,56,4-2-3-1,8,2,6,75.0,0,1.3,-0.7,0,0,0,0,5,14,35.7,24,7,37.5,36.5,7,71.4,50.9,11,1,9.1,3,18.0,3,15,5,33.3,0.2,0.6,15.8,3,0,0,1.6,1.6,0.11,1.4,1.4,402,502,80.1,7404,2864,172,188,91.5,168,192,87.5,51,95,53.7,2,1.4,1.4,12,46,10,5,65,502,457,45,9,0,7,29,18,8,2,6,0,402,0,7,28,18,5,0,1,3,1,6,3,1,0,1,1,0,24,11,7,13,4,10,24,41.7,14,10,6,4,4,28,18,1,56,619,49,121,278,226,28,619,18,8,44.4,9,50.0,358,1958,1157,26,16,3,17,8,397,65,3,0,0,10,11,0,29,4,11,0,0,0,48,15,18,45.5
,2425,Rapids,2024-04-06 Inter Miami-Rapids,2024-04-06,19:30:00,D,2,2,Inter Miami,1.2,1.0,42,4-2-3-1,7,2,5,71.4,0,1.2,-0.8,0,0,0,0,3,12,25.0,20,6,30.0,31.5,8,75.0,52.0,13,1,7.7,1,11.8,2,6,3,50.0,0.17,0.33,21.4,1,1,1,1.2,0.4,0.06,0.8,0.6,331,418,79.2,5370,2084,154,175,88.0,133,159,83.6,27,56,48.2,1,0.3,0.6,4,32,6,0,43,418,364,51,11,1,2,12,23,6,0,6,0,331,3,3,11,8,1,0,0,2,0,4,3,0,0,0,1,0,14,9,9,4,1,11,20,55.0,9,17,3,14,12,26,22,0,42,537,55,153,247,145,17,536,25,11,44.0,14,56.0,312,1840,1002,20,11,5,14,13,328,41,2,0,0,13,12,3,12,12,9,1,0,0,45,10,23,30.3
,2425,Rapids,2024-04-13 SJ Earthquakes-Rapids,2024-04-13,19:30:00,W,3,0,SJ Earthquakes,1.8,2.2,39,4-2-3-1,6,0,6,100.0,1,1.0,1.0,0,0,0,0,10,27,37.0,24,3,54.2,40.5,15,93.3,56.1,24,1,4.2,0,6.5,3,12,2,16.7,0.17,1.0,17.9,1,1,1,1.8,1.0,0.09,1.2,1.0,262,388,67.5,4628,1969,137,166,82.5,90,123,73.2,30,74,40.5,2,0.7,2.3,7,21,6,2,30,388,334,51,9,0,2,21,19,7,1,6,0,262,3,13,22,13,3,1,2,3,0,5,3,0,0,1,1,0,13,9,8,4,1,5,15,33.3,10,19,6,13,5,18,37,0,39,527,68,186,164,185,25,526,26,11,42.3,13,50.0,243,1093,440,13,10,6,15,7,258,29,1,0,0,4,11,3,21,5,9,1,0,0,50,12,19,38.7
,2425,Rapids,2024-04-20 Rapids-FC Dallas,2024-04-20,19:30:00,W,2,1,FC Dallas,1.8,1.0,46,4-2-3-1,3,1,2,66.7,0,0.8,-0.2,0,0,0,0,4,13,30.8,28,4,25.0,33.9,10,60.0,47.9,24,0,0.0,0,,0,14,4,28.6,0.0,0.0,15.0,0,0,0,1.8,1.8,0.13,-1.8,-1.8,379,465,81.5,6608,2461,176,200,88.0,149,174,85.6,44,77,57.1,1,1.6,1.0,12,34,8,3,34,465,410,55,17,0,1,12,23,3,2,0,0,379,0,3,26,23,1,0,1,1,0,0,0,0,0,0,0,0,14,10,7,6,1,8,17,47.1,9,19,6,13,15,29,24,0,46,594,65,210,243,150,22,594,16,4,25.0,9,56.3,381,1974,881,11,20,5,15,18,376,34,0,0,0,14,13,0,12,15,10,0,0,0,37,6,9,40.0
,2425,Rapids,2024-04-27 FC Cincinnati-Rapids,2024-04-27,19:30:00,L,1,2,FC Cincinnati,0.7,2.1,41,4-2-3-1,9,2,7,77.8,0,1.7,-0.3,0,0,0,0,5,21,23.8,28,6,42.9,40.6,14,64.3,49.6,7,0,0.0,2,19.2,1,9,2,22.2,0.11,0.5,13.6,0,0,0,0.7,0.7,0.07,0.3,0.3,326,435,74.9,6232,2754,141,168,83.9,151,179,84.4,33,77,42.9,1,0.4,0.9,7,32,9,2,37,435,386,48,11,1,0,18,14,6,2,4,0,326,1,9,15,11,3,0,1,0,0,2,1,1,0,0,0,0,15,11,8,4,3,6,18,33.3,12,19,7,12,16,31,17,0,41,549,77,208,208,141,17,549,19,7,36.8,9,47.4,335,1746,764,10,12,3,15,5,324,37,1,0,0,5,9,1,18,16,11,0,0,0,55,13,15,46.4
,2425,Rapids,2024-05-05 NYCFC-Rapids,2024-05-05,16:00:00,W,2,0,NYCFC,0.6,1.3,34,4-4-2,3,0,3,100.0,1,0.1,0.1,0,0,0,0,7,24,29.2,27,1,63.0,50.0,12,58.3,42.4,23,0,0.0,0,10.6,2,9,4,44.4,0.22,0.5,18.4,0,0,0,0.6,0.6,0.07,1.4,1.4,249,376,66.2,4368,1949,123,149,82.6,72,105,68.6,34,80,42.5,2,0.6,0.6,8,22,7,1,30,376,324,51,12,0,4,12,23,3,2,1,0,249,1,10,17,15,1,0,0,0,1,4,4,0,0,0,0,0,25,18,13,12,0,13,24,54.2,11,15,4,11,16,41,27,0,34,510,81,189,207,119,22,510,13,2,15.4,10,76.9,224,1091,577,10,5,2,19,9,246,30,1,0,0,7,6,1,12,16,18,0,0,0,53,8,13,38.1
,2425,Rapids,2024-05-11 Rapids-SJ Earthquakes,2024-05-11,19:30:00,L,2,3,SJ Earthquakes,1.9,1.1,64,4-2-3-1,3,3,0,0.0,0,1.1,-1.9,0,0,0,0,4,6,66.7,29,7,20.7,26.5,6,0.0,17.8,10,1,10.0,2,14.5,2,14,6,42.9,0.14,0.33,15.5,1,0,0,1.9,1.9,0.14,0.1,0.1,430,522,82.4,7583,2624,178,201,88.6,197,221,89.1,44,75,58.7,2,0.9,1.2,10,43,6,3,51,522,468,49,11,0,2,26,21,7,5,2,0,430,5,6,26,18,3,1,1,2,1,4,2,1,0,1,0,0,15,10,6,8,1,7,15,46.7,8,12,5,7,1,16,12,1,64,617,49,160,287,177,28,617,19,12,63.2,4,21.1,397,2061,1125,19,17,5,12,8,426,50,2,0,0,12,12,5,26,1,10,0,0,0,35,13,13,50.0
,2425,Rapids,2024-05-15 Rapids-Vancouver W'caps,2024-05-15,19:30:00,W,1,0,Vancouver W'caps,2.4,0.7,57,4-2-3-1,2,0,2,100.0,1,0.5,0.5,0,0,0,0,5,7,71.4,25,6,24.0,30.6,7,14.3,22.3,11,0,0.0,8,30.1,1,17,2,11.8,0.0,0.0,15.5,0,1,1,2.4,1.8,0.11,-1.4,-1.8,505,595,84.9,8831,3005,213,237,89.9,231,254,90.9,46,72,63.9,0,1.6,1.8,15,45,16,3,63,595,549,43,10,0,4,20,17,8,3,5,0,505,3,4,33,27,2,2,2,0,0,1,0,0,0,1,0,0,14,8,5,5,4,8,13,61.5,5,7,1,6,10,24,20,0,57,693,36,156,316,223,42,692,11,8,72.7,2,18.2,419,2090,1131,27,12,12,18,6,500,63,0,0,0,5,8,3,20,10,8,0,0,0,44,8,12,40.0
,2425,Rapids,2024-05-18 RSL-Rapids,2024-05-18,19:30:00,L,3,5,RSL,2.4,2.3,38,4-2-3-1,10,5,5,50.0,0,2.4,-2.6,0,0,0,0,9,22,40.9,28,8,50.0,41.9,9,88.9,63.4,18,0,0.0,3,19.5,3,15,10,66.7,0.2,0.3,17.3,0,0,0,2.4,2.4,0.21,0.6,0.6,265,362,73.2,5415,2698,91,115,79.1,129,148,87.2,41,79,51.9,1,1.1,0.8,11,22,6,3,31,362,305,56,18,1,4,13,21,2,1,1,0,265,1,6,26,16,3,2,3,1,1,3,0,0,1,1,0,1,24,13,14,8,2,20,27,74.1,7,9,3,6,11,35,20,1,38,480,58,178,210,95,21,480,11,8,72.7,0,0.0,273,1136,615,14,7,4,24,4,261,31,2,0,0,14,16,1,13,11,13,0,0,0,42,13,8,61.9
,2425,Rapids,2024-05-25 Rapids-Minnesota Utd,2024-05-25,19:30:00,D,3,3,Minnesota Utd,3.3,1.9,74,4-2-3-1,6,3,3,50.0,0,3.0,0.0,0,0,0,0,3,6,50.0,28,7,21.4,27.8,4,0.0,19.0,0,0,,4,23.9,3,20,7,35.0,0.15,0.43,12.3,1,0,1,3.3,2.5,0.14,-0.3,0.5,523,654,80.0,9053,3256,234,267,87.6,215,251,85.7,49,88,55.7,3,1.9,2.2,17,50,14,2,73,654,587,62,14,0,3,46,31,9,8,0,0,523,5,8,38,15,7,5,4,7,0,6,4,1,0,0,1,0,10,5,2,5,3,5,13,38.5,8,9,1,8,3,13,3,1,74,740,33,143,338,265,40,739,17,8,47.1,8,47.1,467,2494,1246,24,20,6,14,12,518,71,0,0,0,3,15,5,46,3,5,1,0,0,52,23,26,46.9
,2425,Rapids,2024-05-29 Dynamo FC-Rapids,2024-05-29,19:30:00,L,1,3,Dynamo FC,1.7,2.3,44,4-2-3-1,6,3,3,50.0,0,1.6,-1.4,0,0,0,0,4,12,33.3,28,5,35.7,36.5,2,100.0,65.0,10,1,10.0,3,16.8,1,15,9,60.0,0.07,0.11,20.2,1,0,1,1.7,0.8,0.05,-0.7,0.2,340,417,81.5,6387,2460,127,146,87.0,158,176,89.8,43,69,62.3,0,0.5,0.9,9,31,12,2,54,417,361,53,20,0,3,22,21,6,1,5,0,340,3,4,28,21,2,1,2,2,0,1,0,0,0,1,0,0,11,5,5,5,1,9,22,40.9,13,8,3,5,10,21,17,0,44,505,37,139,221,149,28,504,16,10,62.5,6,37.5,247,1218,628,15,9,6,10,6,339,54,1,0,0,15,18,3,22,10,5,1,0,0,33,7,9,43.8
,2425,Rapids,2024-06-01 Vancouver W'caps-Rapids,2024-06-01,19:30:00,L,1,2,Vancouver W'caps,1.5,2.3,47,4-2-3-1,3,2,1,33.3,0,1.6,-0.4,0,0,0,0,8,21,38.1,30,4,50.0,38.2,10,60.0,47.7,23,0,0.0,4,24.7,1,11,3,27.3,0.09,0.33,18.6,2,0,0,1.5,1.5,0.13,-0.5,-0.5,390,493,79.1,6060,2220,216,242,89.3,121,140,86.4,30,70,42.9,1,1.2,1.6,7,32,8,0,28,493,443,49,5,0,2,13,23,8,2,4,0,390,1,8,21,17,0,1,1,2,0,2,2,0,0,0,0,0,9,5,2,3,4,2,10,20.0,8,8,1,7,12,21,24,1,47,594,60,194,256,149,21,594,16,7,43.8,9,56.3,385,1630,749,10,9,5,11,9,388,28,2,0,0,9,6,1,13,12,5,0,0,0,33,14,13,51.9
,2425,Rapids,2024-06-15 Rapids-Austin,2024-06-15,19:30:00,,,,Austin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2425,Rapids,2024-06-19 St. Louis-Rapids,2024-06-19,19:30:00,,,,St. Louis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2425,Rapids,2024-06-22 Rapids-CF Montréal,2024-06-22,19:30:00,,,,CF Montréal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2425,Rapids,2024-06-29 LAFC-Rapids,2024-06-29,19:30:00,,,,LAFC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2425,Rapids,2024-07-04 Rapids-Sporting KC,2024-07-04,19:30:00,,,,Sporting KC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2425,Rapids,2024-07-07 Rapids-St. Louis,2024-07-07,19:30:00,,,,St. Louis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2425,Rapids,2024-07-13 Rapids-NY Red Bulls,2024-07-13,19:30:00,,,,NY Red Bulls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2425,Rapids,2024-07-17 LA Galaxy-Rapids,2024-07-17,19:30:00,,,,LA Galaxy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2425,Rapids,2024-07-20 Rapids-RSL,2024-07-20,19:30:00,,,,RSL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2425,Rapids,2024-08-31 FC Dallas-Rapids,2024-08-31,19:30:00,,,,FC Dallas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2425,Rapids,2024-09-14 Rapids-Portland Timbers,2024-09-14,19:30:00,,,,Portland Timbers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2425,Rapids,2024-09-18 Sporting KC-Rapids,2024-09-18,19:30:00,,,,Sporting KC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2425,Rapids,2024-09-21 Rapids-Toronto FC,2024-09-21,19:30:00,,,,Toronto FC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2425,Rapids,2024-09-28 Minnesota Utd-Rapids,2024-09-28,19:30:00,,,,Minnesota Utd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2425,Rapids,2024-10-02 Rapids-LA Galaxy,2024-10-02,19:30:00,,,,LA Galaxy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2425,Rapids,2024-10-05 Rapids-Seattle,2024-10-05,19:30:00,,,,Seattle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2425,Rapids,2024-10-19 Austin-Rapids,2024-10-19,20:00:00,,,,Austin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2425,SJ Earthquakes,2024-02-24 FC Dallas-SJ Earthquakes,2024-02-24,19:30:00,L,1,2,FC Dallas,0.9,1.0,47,4-3-3,9,2,7,77.8,0,1.0,-1.0,0,0,0,0,4,12,33.3,40,8,25.0,29.1,9,22.2,20.6,20,1,5.0,0,10.0,1,10,5,50.0,0.1,0.2,20.6,0,0,0,0.9,0.9,0.1,0.1,0.1,376,467,80.5,7320,2637,138,163,84.7,184,212,86.8,50,77,64.9,0,0.6,0.6,9,29,7,3,30,467,423,43,11,1,3,15,19,1,0,1,0,376,1,8,19,17,0,1,1,0,0,1,0,0,0,1,0,0,13,7,9,3,1,7,14,50.0,7,11,2,9,13,26,21,0,47,573,82,242,230,105,13,573,15,8,53.3,6,40.0,309,1618,828,17,14,3,23,3,374,30,2,0,0,15,9,1,15,13,7,0,0,0,39,9,7,56.3
,2425,SJ Earthquakes,2024-03-02 SJ Earthquakes-LA Galaxy,2024-03-02,19:30:00,L,1,3,LA Galaxy,0.8,1.6,47,4-3-3,6,3,3,50.0,0,2.6,-0.4,0,0,0,0,1,3,33.3,28,9,10.7,24.8,3,0.0,12.0,4,0,0.0,0,5.7,1,12,3,25.0,0.08,0.33,19.1,1,0,0,0.8,0.8,0.06,0.2,0.2,444,554,80.1,8160,2684,199,224,88.8,175,205,85.4,60,85,70.6,1,0.4,0.5,7,43,8,1,56,554,513,40,7,0,7,32,16,10,1,7,0,444,1,21,22,18,2,0,1,1,0,2,2,0,0,0,0,0,24,12,11,7,6,8,11,72.7,3,8,0,8,13,37,11,0,47,650,50,187,282,183,20,650,11,6,54.5,4,36.4,352,2078,1055,28,10,5,17,6,438,55,2,0,0,18,8,1,32,13,12,0,0,0,45,13,9,59.1
,2425,SJ Earthquakes,2024-03-09 SJ Earthquakes-Vancouver W'caps,2024-03-09,19:30:00,L,0,2,Vancouver W'caps,0.6,0.7,60,4-2-3-1,3,2,1,33.3,0,1.0,-1.0,0,0,0,0,1,5,20.0,23,3,21.7,26.2,4,0.0,25.0,9,0,0.0,5,25.5,0,9,2,22.2,0.0,0.0,17.0,2,0,0,0.6,0.6,0.07,-0.6,-0.6,527,638,82.6,8887,2897,253,282,89.7,231,264,87.5,34,63,54.0,0,0.6,1.0,7,35,8,3,51,638,589,49,15,0,3,26,19,8,2,3,0,527,0,14,17,13,2,0,1,1,0,0,0,0,0,0,0,0,10,5,2,8,0,5,10,50.0,5,5,2,3,3,13,18,0,60,721,48,221,354,152,23,721,24,15,62.5,7,29.2,468,1854,881,12,8,6,17,12,524,51,4,0,0,14,13,0,26,3,5,0,0,0,40,13,15,46.4
,2425,SJ Earthquakes,2024-03-16 Sporting KC-SJ Earthquakes,2024-03-16,19:30:00,L,1,2,Sporting KC,1.3,1.0,49,4-2-3-1,3,2,1,33.3,0,1.7,-0.3,0,0,0,0,3,9,33.3,25,5,36.0,32.7,3,0.0,13.7,9,0,0.0,2,15.0,1,13,6,46.2,0.08,0.17,18.4,1,0,0,1.3,1.3,0.1,-0.3,-0.3,450,535,84.1,8042,2500,180,198,90.9,247,269,91.8,23,56,41.1,1,1.3,1.2,10,33,6,3,38,535,491,43,12,2,3,17,20,5,2,3,0,450,1,8,20,16,1,0,2,0,1,1,0,1,0,0,0,0,14,8,7,4,3,10,16,62.5,6,10,0,10,12,26,17,0,49,631,61,190,307,140,18,631,13,4,30.8,9,69.2,347,2007,1184,24,17,2,13,5,448,38,2,0,0,16,12,1,17,12,8,0,0,0,43,5,8,38.5
,2425,SJ Earthquakes,2024-03-23 SJ Earthquakes-Seattle,2024-03-23,19:30:00,W,3,2,Seattle,2.2,1.4,41,4-3-3,6,2,4,83.3,0,2.7,0.7,1,1,0,0,4,10,40.0,25,5,36.0,34.0,5,20.0,18.8,18,2,11.1,0,4.8,3,13,7,53.8,0.23,0.43,15.1,0,0,0,2.2,2.2,0.18,0.8,0.8,339,417,81.3,5617,2321,170,186,91.4,138,154,89.6,24,60,40.0,2,1.7,1.4,10,33,7,0,38,417,369,46,17,2,1,8,19,2,1,1,0,339,2,5,20,11,3,1,4,1,0,4,1,0,1,2,0,0,12,6,4,5,3,5,16,31.3,11,9,3,6,11,23,35,0,41,534,75,199,220,120,18,534,13,6,46.2,4,30.8,323,1877,987,17,15,4,12,9,338,38,2,0,0,19,16,2,8,11,6,0,1,0,44,17,17,50.0
,2425,SJ Earthquakes,2024-03-30 Dynamo FC-SJ Earthquakes,2024-03-30,19:30:00,L,1,2,Dynamo FC,0.2,0.8,20,4-3-3,8,2,6,75.0,0,1.0,-1.0,0,0,0,0,8,15,53.3,21,3,57.1,44.2,7,42.9,34.3,27,1,3.7,1,18.0,1,2,2,100.0,0.5,0.5,10.1,0,0,0,0.2,0.2,0.09,0.8,0.8,141,202,69.8,2524,1427,67,79,84.8,52,63,82.5,17,42,40.5,1,0.2,0.1,2,9,1,0,14,202,159,43,14,1,1,7,18,1,0,1,0,141,0,5,3,2,1,0,0,0,0,1,0,1,0,0,0,0,18,10,14,4,0,11,19,57.9,8,9,4,5,6,24,56,0,20,348,101,206,92,52,4,348,15,7,46.7,8,53.3,128,770,318,5,5,2,17,6,140,13,5,2,1,11,13,0,7,6,10,0,0,0,32,10,15,40.0
